,강의명/교수명,input,target
211,대학영어Ⅰ/브룩스잉글리쉬그레고리,"[-0.24192294, 0.01983161, 0.17674232, -0.21058238, -0.34549066, 0.18943304, 0.111128256, 0.3325957, -0.39057547, -0.5189034, 0.04930375, -0.19763021, 0.062624395, 0.45234725, 0.7739797, 0.010499737, -0.29344258, -0.08276731, -0.008327789, -0.09643975, 0.9735374, 0.5820509, -0.33548674, -0.3322365, -0.25281346, 0.3093544, -0.27125522, 0.49112752, 0.41010773, -0.2404767, 0.060491987, -0.19110969, 0.7968065, -0.17659277, 0.36522672, -0.0025708857, 0.41814572, 0.5585887, 0.4079518, -0.71538544, -0.07525964, 0.032971613, -0.062281203, -0.16235378, -0.014502315, -0.4463188, -0.9067015, -0.32791072, -0.1111814, 0.28172413, -0.14036532, 0.11900737, -0.22057773, 1.0312748, 0.31818998, 1.2746203, -0.40525997, 0.48626396, 0.26475394, -0.38185737, 0.31437907, -0.006410863, -0.49400195, 0.29802802, -0.8416624, 0.18070287, 0.46082985, -1.1929287, 0.37488627, 0.27636608, -1.0904136, 0.17217867, 0.1276604, -0.31038952, -0.45286155, -0.43825656, -0.9013749, 0.39559487, 0.15665683, -0.1584967, -0.20843005, 0.1474429, 0.51163405, -0.77491254, -0.11813185, 0.08668625, 0.757937, 0.42229572, 0.6047768, -0.20951259, -0.7365103, 0.06996775, -0.17664212, -0.00632922, -1.3700204, -0.4590716, 0.3134333, -0.49929374, 0.172747, -0.56054443]","[1.0, 0.0, 0.5, 0.5, 0.0, 0.5]"
212,관찰과표현/홍수연,"[-0.34179068, 0.27825665, 0.56734586, -0.13706027, -0.5728168, 0.3412224, 0.78352684, 0.20924619, -0.7164609, 0.069781646, -0.36849836, 0.19995148, -0.09774092, 0.4669201, -0.31769866, -0.6204007, -0.5035333, 0.95892406, -0.8215136, 0.50103927, 0.08108388, 1.0656537, -0.86744815, 0.48562425, 0.045235727, 1.046288, 0.45490432, 0.60903406, -0.8050956, 0.036921855, 0.8675712, 0.87151134, 0.24988826, 1.6205883, 0.16362666, -1.1015958, -0.086913355, -0.4196483, 1.2738534, -0.3208918, -0.55134237, -0.43000993, -0.65057915, -1.4023097, -0.27351096, 0.3982355, -0.38318637, -1.4559908, 0.6998673, -1.2483943, -0.5250369, 0.9588524, 0.28741995, 1.0358138, 0.2952232, 0.6346441, -0.12115274, 0.76431626, -0.84965026, -0.0713, 0.17286961, 0.97877324, -0.045653548, -0.15097088, -0.3913672, 0.33868814, 0.39402524, -0.645526, 0.3470096, 0.8832154, -0.4236925, 0.15083818, 0.3822472, 1.0795075, -0.01987706, -0.24074082, -0.37888756, -0.4121675, -0.81737936, 0.81338865, -0.09099895, 0.010227701, -0.73451024, -0.25419003, 1.1894441, 0.26049355, 0.72883636, -1.3211666, -0.30935103, -1.0180634, 0.23595898, -0.61000484, -0.47134992, 0.12502836, -0.5789395, -0.4749715, -0.25158608, -0.4093049, -0.37069067, -0.8747817]","[1.0, 0.0, 0.5, 1.0, 0.5, 0.5]"
213,INTRODUCTION TO INFORMATION SYSTEMS MANAGEMENT/이중정,"[-0.6041091, -0.061326884, -0.075197734, 0.07547465, 0.4259861, -0.25263345, 0.39253667, 0.3661186, -0.4663089, -0.36307606, -0.021005107, -0.40855858, -0.6150358, 0.016719325, 0.65279716, 0.051664826, -0.32459867, -0.7982318, -0.08986015, -0.4167021, 0.04537283, 0.07009802, 0.13556206, -0.72274023, -0.34807858, 0.021478368, 3.0702708e-05, -0.028664535, 0.2322177, 1.5122719, 0.23228592, 0.055784225, -0.6174988, 0.6223653, -0.3735581, -0.54951096, -0.33980104, 0.5850929, -0.18295917, -0.3690187, -0.29303065, 0.13887507, -0.19025098, 0.32344505, -0.24315184, -0.42467314, -0.716699, -0.28172874, -0.40410578, 0.34545735, -0.29871005, 0.5363447, -0.676239, 1.4422852, 0.014402484, 0.6176771, -0.7680107, 0.250035, 0.39263132, -0.5387918, 0.82908213, 0.7401057, -0.08566212, 0.38137174, -1.4578803, 0.38434, 0.4671051, -0.06860878, 0.3189795, -0.013661244, 0.029623523, 0.8625586, 0.44475833, 0.48160082, 0.10762967, -0.16122136, -0.8543237, 0.92258424, -0.040825885, -0.23206952, -0.14754389, -0.04726725, -0.23222175, -0.6830558, 0.08351558, 0.31811574, 0.02181524, -0.14549573, 0.026680566, -0.8017458, -0.38798788, 0.68940383, -0.7213053, 0.9250769, -0.0489564, 0.024916826, -0.69220805, -0.5272503, 0.24617018, -0.89012074]","[0.0, 0.5, 0.0, 0.0, 1.0, 0.5]"
214,통계방법론/김미정,"[-0.5065235, 0.6274307, 0.66609496, -0.022405209, 0.26288864, 0.0016845921, 0.4160489, 0.2431732, -0.7516228, -0.62459815, -0.11848228, -0.051455297, -0.13318436, 0.0037091314, 0.19405064, -0.54933196, -0.9933199, -0.5153635, 0.104146436, -0.35342333, 0.24069794, -0.08246631, 0.09129624, -0.03499797, -0.1356715, 0.33220682, 0.101735055, 0.31387976, 0.36077258, 0.924949, 0.20009354, 0.5133586, 0.12620522, 0.5040548, -0.03591232, 0.19670944, 0.20992196, -0.03491131, 0.22347333, -0.2935589, 0.2101326, -0.34980923, -0.0098129315, -0.4774488, -0.38716274, 0.008705836, -0.20564793, -0.082432196, -0.18923554, 0.0553646, -0.5508779, -0.18789272, -0.68866724, 0.12296522, 0.15163264, 0.67844874, -0.6537806, 0.3561563, -0.043132167, -0.51345974, 1.3853086, 0.48157755, -0.4851164, 0.3121576, -0.83728206, -0.25808203, -0.20066507, -0.32604262, -0.07775089, -0.22534154, -0.54322606, 0.572311, 0.1420432, 0.5447649, -0.10691589, -0.07939245, -0.32883948, 0.45863914, 0.33773196, 0.6276503, -0.29949892, 0.23777695, -0.3664191, -0.40148538, 0.5741931, 0.74237406, 0.26559818, -0.17319746, 0.35611114, -0.01905582, -0.36785588, 0.7055884, 0.10057954, 0.5317776, -0.45655033, -0.11722233, -0.4120357, -0.108784705, -0.41172713, -0.4357514]","[1.0, 0.5, 0.0, 0.5, 0.0, 0.5]"
215,경제학입문/이상헌,"[-0.2507934, 0.14553344, 0.015195934, 0.9668688, 0.41615832, -0.32855108, 0.8011627, 0.41789955, -0.77513504, -0.71914923, 0.077959985, -0.067496985, -0.4099335, -0.30625895, -0.26018178, -0.5805339, -0.24040894, -0.45195115, -0.30272686, 0.03692578, 0.9570768, -0.48376936, 0.21949771, -0.44538346, 0.325837, 0.52642566, -0.6924897, -0.651066, -0.22778425, 1.3669649, 0.21665885, 0.92900056, 0.058910463, 0.9270643, -0.52192247, -0.32459342, -0.43635613, -0.12004718, 0.23536134, -0.24906099, -0.10361975, 0.35198796, 0.46790326, -0.063570336, -0.4623571, 0.27139437, -0.7388711, -0.13329974, -0.3047383, 0.49474987, -0.026134044, -0.3351853, 0.4424355, 0.19842911, 0.19764821, 0.13252135, -0.8289219, 0.2504328, 0.24839307, -0.13420157, 1.0164361, 0.42866793, -1.0386193, 0.50013816, -0.79295963, 0.117001206, 0.67649823, 0.88328296, 0.88937056, -0.17838909, -0.19340071, -0.016736371, -0.19982179, 0.37208837, -0.12797762, 0.19382754, -0.33541253, 0.6828965, 0.47548944, -0.8435044, -0.06737916, 0.04871476, -0.30007836, 0.003429763, 0.68098235, 0.76445353, 0.018976009, -1.4544258, 0.08408746, -1.3608482, -0.7244847, 0.6920284, 0.42260334, 0.46810293, -0.3696971, -0.17728414, -0.941105, -0.6688407, 0.33247384, -0.7179228]","[0.5, 0.5, 1.0, 1.0, 1.0, 1.0]"
216,YONSEI RC 101-언론홍보영상학부/손은경,"[0.060251478, 0.86166006, 0.9709642, 0.3485995, -0.038564395, 0.21659034, 1.0975963, -0.05835505, -0.6486269, 0.16775797, 0.49250507, 0.29172888, -0.27329203, 0.4759087, -0.3994111, -0.13455956, 0.25358027, 0.08086748, -0.5444644, 1.0365409, 1.2240071, -0.12504368, -0.5028953, 0.022507787, -1.310862, 0.24201185, -0.6459285, 0.59637326, 0.59033245, 0.9760051, 1.0659417, -0.1936679, 0.39895868, 0.6517436, -0.7355783, 0.28106737, -0.028255485, 0.8758333, 0.59924775, -0.13619016, -0.3462363, 1.2853044, -0.1692973, -0.6743166, 0.10895256, 0.23299015, 0.08268665, 0.23275438, 0.3738955, -0.2760168, -0.58413255, -0.859249, -0.15428154, -0.38559908, 0.24429579, -0.37689734, -0.0057314285, 0.9237325, -0.37952176, -0.90254784, 0.7598542, 0.0361567, -0.77709824, 0.12687221, -0.4825357, 0.11504546, -0.41878492, -1.2004943, 0.021786422, 0.9461551, -0.24319312, 0.51035136, -0.85593396, 0.36606, -0.13309577, -0.36868843, -0.7345446, -0.3672274, -0.09403826, -0.3521449, -0.057875015, -0.5821083, -0.6468614, 0.41970274, -0.2523341, 0.060804475, 0.8031992, -0.18233782, 0.6436981, -0.20005108, -0.6238774, 0.16287312, -0.34633955, 0.27043825, -0.7244132, -0.367176, -0.1000406, 0.1606524, -0.088082686, -1.0453498]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
217,일반화학및실험(1)/조현모,"[-1.1523285, -0.13906252, 0.84266317, 0.23855877, -0.06444397, -0.18848196, 0.37922516, 0.3505581, -0.8197224, -0.053841285, -0.23948544, 0.28805938, -0.70869315, 0.5164037, 0.11941832, -0.25939506, -0.23120789, -0.08406317, -0.029648433, -0.13749775, 0.7224682, -0.03881555, -0.28007364, -0.6676243, -0.17870466, 0.4221521, -0.052841637, -0.04700946, 0.6168893, 0.3606619, 0.98319024, 0.6546092, 0.3522606, -0.017440083, -0.29985473, 0.36067545, -0.13008872, 0.3737197, 0.23683952, -0.10438831, 0.45348188, 0.4196485, -0.14950089, -0.5574706, 0.241247, -0.30983847, -0.32902285, 0.033240754, -0.16195926, -0.25608248, 0.090263605, -0.26369086, -0.30477396, 0.55448306, 0.64350724, -0.16416106, -0.36916253, 0.7169527, -0.18609977, -0.48663253, 0.7446332, -0.34261534, -0.41651884, 0.0039326474, -0.88199574, 0.30432, 0.47223237, 0.12771879, -0.20041943, -0.2081526, -0.517982, -0.04092784, -0.37104672, 0.69479597, -0.46835074, -0.028894069, -0.6099504, 0.44537318, 0.19167046, -0.24601686, -1.0970879, -0.4757696, 0.12538789, 0.16019844, 0.30356807, 0.64971495, 0.93236643, -0.59543234, 0.0057676234, 0.20105171, -0.45499897, 0.6802269, -0.33291122, -0.00036765292, -0.37562934, -0.116280474, -0.56826156, 0.21704043, 0.07717605, -0.3809126]","[0.5, 0.0, 1.0, 0.5, 0.0, 0.5]"
218,문명과질병/박돈하,"[-0.63728905, 0.26910135, -0.55865717, 0.5741792, -0.32525575, 0.30645072, 0.50179005, 0.26861155, -0.34185225, -0.3971641, -0.48882663, 0.24583346, 0.07098843, 1.1877062, -0.105242394, -0.10176537, -1.3675705, -0.6803307, -0.13529833, -0.3523043, 0.14652872, 0.15143366, 0.48870438, -0.29757228, -0.34020004, -0.20448698, -0.30959272, 0.1771119, 0.32535934, -0.501504, 0.38701817, 0.030962938, 0.49651882, 0.26933187, -0.37120938, -0.35456935, -0.28699163, 0.06386962, 0.35203755, -0.8889581, -0.14621639, 0.9773881, -0.16359618, -0.9621339, -0.2311791, -0.30018806, -0.4611421, 0.66895384, -0.26923376, -0.01778978, -0.39625543, 0.8470756, -0.6230006, 0.33099708, 0.7156989, 1.6602279, -0.021498924, 0.6799252, 0.45238155, -0.46982586, 0.28653917, 0.6579052, -0.7334312, 0.5669079, 0.107654184, 0.012029873, -0.09712379, 0.22377443, -0.34353912, 0.356398, -0.79243636, -0.26340115, 0.060829327, 0.9126226, -0.41930845, -0.1063659, -0.27055854, -0.188654, 0.17726026, 0.13376589, -0.813207, 0.37532315, -0.27637348, -0.50742114, 0.22063707, 0.10440019, 0.4400938, -0.26492366, 0.62987554, 0.000828999, -0.9943361, 0.6856307, 0.057357673, 0.23477226, -0.6360673, -0.5583762, -0.30501476, 0.23122242, -0.18720432, -0.025899148]","[0.5, 1.0, 0.5, 0.5, 0.5, 0.5]"
219,미시경제원론/한원용,"[-0.6053318, -0.16226289, 0.046232883, 0.26220194, -0.52509695, 0.23245895, 0.8219976, 0.12616886, -0.80806184, -0.4350802, 0.02288055, -0.032555684, -0.06541, 0.09184359, 0.5388153, -0.4261637, -1.1626521, -0.3442881, 0.3552419, -0.50434166, 1.0412284, -0.3351899, -0.26328868, -0.41857913, -0.12711369, 0.2634036, -0.11448558, 0.041662984, -0.3992544, 0.6264326, 0.7019945, 0.8888328, 0.24713813, 0.15836973, -0.18107548, -0.0364489, 0.10419724, 0.3384931, 0.400491, -0.22902346, -0.08509896, 0.30516657, 0.35221735, -0.10056389, -0.3220125, 0.31388193, -0.26727352, -0.15134291, 0.43058088, -0.03247889, 0.13650057, 0.11932271, -0.29163152, 0.4373856, 0.71585, 0.17687854, -1.0720254, 0.75121105, -0.14032699, -0.19371185, 0.48362315, 0.14719166, -0.378089, 1.0050296, -0.42065176, 0.42963684, 0.14186475, -0.12523086, 0.26956996, -0.057749957, -0.3493176, 0.21081418, -0.26583195, 0.6375919, 0.08341039, 0.20164366, -0.13926403, -0.05062021, 0.9233253, 0.63362604, -0.3434455, -0.53241724, -0.11525962, 0.032314774, 0.25646314, 0.5721061, 0.13588636, -0.53087866, 0.4453387, -1.4257175, 0.19661246, -0.46878052, 0.44477504, 0.002383119, -0.30269942, -0.05777136, -0.6654511, -0.4358586, -0.58816785, -0.3541536]","[1.0, 0.5, 1.0, 1.0, 0.0, 0.5]"
220,분자생물학/윤종복,"[-0.1686121, 0.07211127, 0.1320052, 0.13313018, 0.47162876, 0.35780987, 0.45335627, 0.34647906, -0.80892897, -0.36972103, -0.341857, -0.0029647104, 0.045071118, -0.053368468, 0.95465887, -0.39550734, -0.5103021, -0.7443038, -0.87417805, -0.3881576, 0.8366714, 0.4177317, -0.3956843, 0.10559253, 0.24134949, -0.38808346, -0.052673467, -0.19106348, 0.4126926, 0.86919165, 0.4559834, -0.54856503, -0.31264684, 0.9858485, -0.5178966, -0.26078653, 0.118374996, 0.09867116, 0.12309126, -0.57839036, 0.09252758, 0.05930092, -0.5288544, -0.20674105, -0.15341759, -0.0046640313, -0.37989384, 0.23804113, -0.4214612, -0.11557821, -0.04681634, 0.7018648, -0.65803045, 0.78769326, 0.39095423, 0.6217334, 0.5152155, 0.50651664, -0.30526474, -0.5750729, 0.029302014, 0.6404483, -1.3057488, 0.49915496, -1.1332089, 0.114684604, -0.31140137, 0.054578144, -0.51631707, -0.23474409, -0.35865742, 0.37472683, -0.10563274, 0.1432013, -0.26484427, -0.37574598, -0.24543507, 0.34803766, 0.6926499, 0.035558105, 0.46228266, -0.7009059, -0.4330135, -0.27060035, 0.39228988, 0.17722185, 0.36397427, 0.026595332, -0.23129623, -0.26134127, -0.099107265, 0.013281329, -0.9292443, 0.34242728, -0.2908752, -0.71221954, -0.18841572, -0.22408296, 0.18273732, -0.9355863]","[0.5, 0.0, 0.0, 0.5, 0.5, 0.5]"
221,대중음악의이해/권현석,"[-0.2468154, 0.98481315, 0.25142583, -0.04980478, -0.18124665, -0.16490063, 0.40766722, 0.23972447, -1.1446584, 0.47517562, 0.35660756, 0.03728237, -1.0657136, 0.10183943, -0.280746, -0.3331547, -1.3682144, 0.46895987, -0.5718826, -0.64731795, 0.68213135, -0.30286035, -0.89617306, 0.30679864, -0.20403402, 0.75785846, -0.24517043, -0.49719197, 0.0051414557, 0.06998548, 0.31566143, 0.2004906, 0.32342324, -0.2793426, -0.36993217, 0.4116043, 0.14248446, 0.40652975, -0.34925202, -0.40542135, -0.11894475, -0.034522116, 0.4911226, -0.8151375, 0.10141376, -0.40850347, -0.27975154, -0.22373188, -0.4456212, 0.669836, 0.13771226, 0.71573615, 0.4786919, 0.15618572, 0.7755246, -0.2819328, -0.7363876, 0.73948646, 0.5981423, -1.120667, 0.7185272, -0.36135435, -0.6037674, 1.284834, -0.5882919, 0.06841078, -0.4117613, -0.059375793, -0.42168385, -0.10499616, -0.8807901, 0.76084876, 0.27732578, 0.4468827, 0.2984646, -0.61616206, -1.1974161, 0.22395794, -0.2309193, 1.0512642, -0.43163314, 1.272773, -0.66893536, 0.2464597, 0.44739375, 0.64223635, 0.88677806, -0.29432216, 0.016889116, -0.357778, -0.49369568, 0.823874, -0.37094334, 0.5180384, -0.85688496, 0.2756035, 0.7028865, -0.9577032, 0.06516941, -0.011630298]","[1.0, 0.5, 1.0, 1.0, 0.5, 0.5]"
222,미시경제원론/이태봉,"[0.108400516, 0.5178456, 0.8855936, -0.062421493, -0.28128356, -0.22027725, 0.19325635, 0.3215191, -1.5226606, -0.44768777, 0.05669043, 0.051053368, -0.75206107, 0.025811706, 0.5907321, -0.3854408, -0.63532823, 0.25092, 0.010841629, -0.32490113, 0.8893492, 0.1085942, 0.22124234, -0.04301487, -0.45683828, -0.04270829, 0.10622422, -0.311493, 0.08728574, 0.5805823, 0.47817823, 0.0016554976, 0.06830001, 0.85012347, 1.0150082, -0.42990187, -0.17461146, 0.43671674, 0.11388833, -0.45412722, 0.5383339, 0.4727899, 0.25588083, -0.78282094, -0.6855053, -0.39807323, -0.37234345, 0.83989406, -0.2394648, 0.7007541, -0.5974399, 0.3222136, -0.52539974, 1.1016074, 0.11143068, 0.7033757, -0.2306291, 0.29136562, 0.2244332, -0.5335922, 0.8001294, 0.20231955, 0.43127865, 0.71042943, -0.37817395, 0.6901579, 0.5842653, -0.23708966, 0.44167867, 0.17557521, -0.3912053, 0.45095763, 0.051580533, -0.4913091, 0.040462732, -0.26933733, -0.4830972, 1.2735144, 0.22416179, -0.6574275, -0.3120485, -0.64150566, 0.33810434, -0.23393989, 0.46082908, 0.3808994, 0.54614365, -0.67910475, 0.8317755, -0.20177095, -0.2908255, 0.4177853, 0.38734522, 0.7119246, -0.6211403, 0.41359916, -0.16975094, -0.1644679, -0.8815324, -0.8261341]","[1.0, 0.0, 0.5, 1.0, 0.5, 0.5]"
223,교육학개론/조진,"[-0.122064136, 0.7065438, 0.13710521, 0.3374686, -0.005935472, 0.13927129, 0.20838861, 0.3203711, -0.9640963, -0.26023817, 0.15968479, 0.05006277, -0.9967094, 0.42990303, 0.15567794, -0.44948187, -1.129816, 0.11482585, 0.47650474, -0.21659912, 0.38765413, -0.05042025, -0.56479126, -0.21827759, 0.1999897, 0.06321743, 0.18159783, -0.07557724, 0.45133275, 0.5115971, 0.2685899, 0.73229796, -0.0929647, -0.01152443, -0.056550693, -0.12428936, 0.17347611, 0.0576319, 0.5111354, -0.42499292, -0.055253282, 0.39153117, -0.13770519, -0.77722836, -0.20174684, -0.16350904, -0.48426434, 0.07916591, 0.092896, -0.108612806, 0.3399544, 0.1949128, -0.12379724, 0.8530764, 0.0042113713, 0.246239, -0.25843045, 0.9528153, 0.8118666, -0.17262638, 0.1768268, 0.07191096, -0.45059893, 0.54777956, -0.6331508, 0.71340364, 0.7585989, -0.5924899, 0.5084433, 0.024924768, 0.14581828, 0.42040724, -0.09212921, 0.5145602, -0.16345607, 0.1259601, -0.42937788, -0.036950056, -0.104047135, 0.8260545, -0.028531257, -0.07599881, -0.12050329, -0.623757, 0.74375755, 0.42217198, -0.03730321, -0.22917992, 0.15174942, -0.7737642, -0.90244985, 0.6611004, -0.22664784, 0.31972447, -0.8120278, -0.09415136, -0.49426776, -0.0084687825, -0.24062167, -0.08046439]","[1.0, 1.0, 0.5, 1.0, 0.0, 0.5]"
224,필라테스/장영진,"[-0.061611168, 0.51725, 0.59887207, 0.27160332, -0.14872617, 0.009923501, -0.13171725, 0.6027339, -0.2404389, -0.5655211, -0.09601772, 0.21999483, -0.4626965, 0.030764844, 0.15486991, -0.79944813, -0.62253, -0.35556298, 0.626881, 0.5982944, 0.7100767, -0.028845185, -0.5858603, -0.25185946, -0.04693481, 0.052616123, 0.0699119, 0.47899875, 0.8455549, 0.49859533, 0.010403961, 0.41833225, 0.8456506, 0.24397889, -0.73652625, -0.0031654795, 0.24098457, 0.8315001, 0.08024764, -0.3046322, 0.012847529, 0.0047531016, -0.8514961, -0.55066776, 0.16092527, 0.11660143, -0.72595525, -0.24257502, 0.069285065, 0.03279086, -0.64235264, 0.1244909, 0.20042454, -0.01437411, 0.24010253, 0.14152882, 0.10619349, 0.25591946, 0.08433318, -0.5804915, 0.32017717, 0.019914418, -0.24669415, 0.92751795, -0.7034039, -0.24328293, -0.19994284, -0.5560023, 0.2990746, 0.3020675, 0.024634648, 0.3642403, 0.15689656, 0.18500924, -0.15822658, -0.8525899, -0.6360523, 0.30215976, 0.1478009, 0.5468133, -0.18934342, 0.30775666, -0.43633866, 0.0712116, 0.33889073, 0.52007073, 1.2386856, -0.4588873, 0.6785405, -0.2897912, -0.4602956, 0.49612787, -0.6050798, 0.38835293, -0.52301455, 0.3379878, -0.18708105, -0.16052563, 0.33024, -0.7121736]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.5]"
225,근대서양정치사상/김성호,"[-0.34032995, 0.375823, 0.17100212, 0.8996932, 0.4451523, 0.12940192, 0.47761863, 0.40345722, -0.3394316, -0.19188528, -0.3559305, -0.24702288, -0.2284461, -0.3912641, 0.71294814, -0.0097116735, -0.48415485, 0.008732936, 0.08829888, 0.5719763, 0.08701931, -0.1744152, -0.22392972, -0.39528, 0.2836603, 0.5397359, -0.25433907, 0.29063663, 0.53432477, 0.41342583, 0.5850864, 0.22478467, -0.34602517, 0.69493955, -0.29241428, 1.0025795, 0.051340617, 0.3515811, 0.4508091, -1.0130925, -0.84521466, -0.019212645, -0.24482791, -0.21264021, -0.12554592, -0.8437831, -0.414157, -0.47968087, -0.085590966, 0.8940996, -0.24018319, -0.05764222, -1.0156463, -0.41965127, 0.39786318, 0.30027106, -0.13855977, 0.2787015, -0.96213967, -0.34316492, 0.98915577, 0.63506395, -1.0129653, 0.509954, -1.2138638, 0.5095745, 0.026848497, -1.1032833, 0.085558146, -0.40932465, -0.43944138, 0.35193583, 0.527206, 0.762704, -0.4138826, -0.27097544, -0.28337312, 0.0075593987, 0.31421357, -0.102767795, -0.27820554, 0.38544708, -0.04220633, -0.09563739, 0.45053595, -0.7511918, 0.6780074, -0.8190107, -1.0183624, -0.21278612, -0.72629696, 1.1433891, 0.17473115, -0.116179, -0.2805889, -0.08857799, -0.63522625, -0.4007944, -0.19791593, 0.20621052]","[0.0, 0.0, 1.0, 1.0, 0.5, 0.5]"
226,WORLD LITERATURE: EAST ASIAN LITERATURE/홍승혜,"[0.15180214, 0.8395819, 0.057243932, 0.40144682, -0.8089543, 0.12306486, 0.72409904, 1.6575205, -0.53695685, 0.26409286, 0.365751, -0.45050502, 0.01248825, 0.6356955, 0.40228596, -0.3136661, 0.062413957, -0.1681957, -0.45942235, 0.7407491, 0.48450404, -0.22665554, -0.32129905, -0.5173959, -0.30003038, -0.0023088546, 0.55657786, 0.32375088, 0.800751, 0.03677494, 0.3560719, 0.9682524, 0.010131806, 0.8896801, 0.11041531, 0.056394294, 0.47812584, 0.24944253, -0.14935637, -0.52608174, 0.47047403, 0.75330544, -0.15100521, -0.2983254, 0.3108224, -0.36983797, -0.346827, -0.8472692, 0.3156791, 0.37489524, -0.178451, 0.5152817, -0.28266534, 0.058399793, 0.574154, 0.55576164, 0.19400296, 0.30915448, -0.13881075, 0.15446776, 0.93854076, -0.5669944, -0.45818773, 0.0021560502, -0.59761643, 0.06904143, 0.59518397, -0.9378431, -0.07565479, -0.017245643, -0.033573758, 0.6308122, -0.36376834, 0.23520853, 0.015131415, -0.24992679, -0.7993713, 0.11767229, 1.031468, 0.09461458, -0.052036885, 0.32902998, -0.7806007, -0.39556462, 0.5293222, -0.19271733, 0.31477568, 0.054888707, -0.17325728, -0.2891796, -0.6676794, 0.087370016, -0.3939147, 0.31153613, -1.2043086, -0.65137297, -0.43507707, -0.4667715, -0.41385007, -0.3747607]","[0.0, 0.0, 1.0, 1.0, 0.0, 0.5]"
227,일본어(1)/오현영,"[-0.5530056, -0.06435187, -1.0023768, 0.9785905, -0.26199606, -0.7121645, -0.15505016, -0.65797627, -0.2160709, -0.2067479, 0.13925625, -0.263965, -1.0307676, 0.060320985, 0.63415647, 0.04155096, -0.21950859, -1.0624028, -0.05136684, -0.22022273, 1.1529732, 0.7706436, -0.3515394, -0.6070481, -0.43868637, -0.65644616, 0.28222355, -0.47535622, 0.3236691, 0.20942964, 0.39955014, 0.18949476, 0.31892648, 0.52744335, -0.7949589, 0.29688904, 0.009960615, 0.08407819, 0.51159596, 0.21720774, 0.41540626, 0.3395437, 0.079569146, -0.51849765, 0.4950345, -0.20805337, -0.3746054, -0.61375344, -0.41608137, 0.069507055, -0.5136654, -0.27706963, -0.52155876, 0.59691, 1.0796442, 0.62808985, -0.39153272, 0.74684125, 0.13321985, 0.026138725, 0.92641234, 0.13124901, -1.0450858, 0.22113563, -0.8726413, 0.6145351, -0.102516726, 0.97042423, 0.16504757, -0.2583629, -0.6492444, 0.058740478, 0.3451508, 0.2921135, 0.3840807, -0.78349406, 0.18295878, 0.6145069, 0.50458, 0.18832767, 0.71261746, -0.66236925, -0.48269317, -0.26279616, 0.7623279, 1.3233117, 0.9689284, -1.1473048, 0.30527112, -0.46021813, -0.03281779, 0.95817333, -0.79460156, 1.1444699, -0.8313089, 0.5730974, -0.7414074, -0.3780555, 0.16681306, -0.69580257]","[0.5, 0.0, 0.0, 0.5, 0.0, 0.5]"
